Airfoils from IEA10MW git on 2021-11-25
8 1
 1.0  21.1  24.1  27.0  30.1  33.0  36.0  100.0  1.0E7
105
FFA-W3 1
   8.00  1.413900  0.014059  -0.133322
  10.00  1.642080  0.015919  -0.135991
  12.00  1.838870  0.019079  -0.135138
  14.00  1.974130  0.025720  -0.130200
  16.00  1.993770  0.041569  -0.122652
  18.00  1.917200  0.067308  -0.116751
  20.00  1.736830  0.105260  -0.116518
  22.00  1.605020  0.148776  -0.127209
  24.00  1.473210  0.192293  -0.137900
  26.00  1.416690  0.233393  -0.150160
  28.00  1.360170  0.274492  -0.162419
  30.00  1.330905  0.313679  -0.173527
  32.00  1.301640  0.352867  -0.184634
  33.00  1.277992  0.374047  -0.190501
  34.00  1.254344  0.395228  -0.196367
  35.00  1.230697  0.416408  -0.202234
  36.00  1.207049  0.437589  -0.208100
  37.00  1.185729  0.459636  -0.213868
  38.00  1.164797  0.481828  -0.219619
  39.00  1.143865  0.504020  -0.225369
  40.00  1.122933  0.526211  -0.231120
  45.00  1.023758  0.639809  -0.252505
  50.00  0.924937  0.753347  -0.273044
  55.00  0.822637  0.863506  -0.292249
  60.00  0.715144  0.967220  -0.310978
  65.00  0.602042  1.061599  -0.329360
  70.00  0.483463  1.142252  -0.347529
  75.00  0.361574  1.207804  -0.364814
  80.00  0.238615  1.256762  -0.381478
  85.00  0.117136  1.287781  -0.396702
  90.00  0.000000  1.300000  -0.411441
  95.00  -0.081995  1.287781  -0.419285
 100.00  -0.167031  1.256762  -0.425863
 105.00  -0.253102  1.207804  -0.428677
 110.00  -0.338424  1.142252  -0.429787
 115.00  -0.421430  1.061599  -0.428067
 120.00  -0.500601  0.967220  -0.426124
 125.00  -0.575846  0.863506  -0.425166
 130.00  -0.647456  0.753347  -0.426257
 135.00  -0.716631  0.639809  -0.433482
 140.00  -0.786053  0.526211  -0.443027
 145.00  -0.861488  0.416408  -0.460715
 150.00  -0.854201  0.312660  -0.476156
 155.00  -0.711834  0.219239  -0.442412
 160.00  -0.569467  0.138864  -0.413094
 165.00  -0.427101  0.073642  -0.452968
 170.00  -0.284734  0.036070  -0.468175
 175.00  -0.142367  0.027502  -0.250000
 180.00  0.000000  0.024540  0.000000
FFA-W3 33
-180.00  0.000000  0.031686  0.000000
-175.00  0.152253  0.034619  0.200000
-170.00  0.304507  0.043106  0.379727
